date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-08-01,2820.38,Salary,Salary,Monthly salary payment,Finance Inc,income,6
2024-08-01,36.16,ATM Fee,ATM Fee,Mother training all man.,"Perez, Cook and Sanchez",expense,6
2024-08-02,20.31,ATM Fee,ATM Fee,Say source leave.,Hudson LLC,expense,6
2024-08-03,17.85,Subscription,Subscription,Dark career space.,"Franklin, Rodriguez and Caldwell",expense,6
2024-08-03,13.78,Bank Fee,Bank Fee,Yes five pull house.,"Davis, Young and Mendoza",expense,6
2024-08-04,1071.8,Housing,HOA Fees,Property maintenance,Home Depot,expense,6
2024-08-04,17.64,Food & Dining,Coffee,Lunch,Safeway,expense,6
2024-08-04,5.43,Entertainment,Music,Movie tickets,PlayStation Store,expense,6
2024-08-07,8.05,Bank Fee,Bank Fee,Work southern accept foreign.,"Wolf, Reeves and Bowen",expense,6
2024-08-08,141.98,Healthcare,Insurance Premium,Insurance,Dental Associates,expense,6
2024-08-08,21.87,Other,Other,Whatever matter however up.,Smith and Sons,expense,6
2024-08-08,27.3,ATM Fee,ATM Fee,Fast record painting economic live.,Bentley-Ortega,expense,6
2024-08-10,6.36,Entertainment,Streaming,Concert,PlayStation Store,expense,6
2024-08-13,113.83,Utilities,Phone,Internet bill,PG&E,expense,6
2024-08-15,2652.91,Salary,Salary,Monthly salary payment,Healthcare LLC,income,6
2024-08-15,37.25,Transportation,Uber/Lyft,Parking fee,Honda Finance,expense,6
2024-08-15,48.23,Transportation,Car Payment,Car payment,Honda Finance,expense,6
2024-08-17,10.73,Food & Dining,Restaurants,Grocery shopping,Starbucks,expense,6
2024-08-17,15.151815777428759,Shopping,Home Goods,Personal items,Target,expense,6
2024-08-17,128.14,Healthcare,Insurance Premium,Insurance,Kaiser Permanente,expense,6
2024-08-19,26.98,Food & Dining,Fast Food,Grocery shopping,Chipotle,expense,6
2024-08-19,20.66,Bank Fee,Bank Fee,Article edge.,"Luna, Tucker and Curtis",expense,6
2024-08-20,39.85723683236889,Shopping,Electronics,Online purchase,Best Buy,expense,6
2024-08-21,19.38,Entertainment,Streaming,Concert,AMC Theaters,expense,6
2024-08-24,1054.2,Housing,Rent,Property maintenance,Wells Fargo,expense,6
2024-08-24,11.36,Food & Dining,Restaurants,Coffee,Whole Foods,expense,6
2024-08-24,3.23,Entertainment,Streaming,Concert,PlayStation Store,expense,6
2024-08-25,9.65,Subscription,Subscription,Term skill general check list.,Stevenson-Burns,expense,6
2024-08-26,25.1,Transportation,Uber/Lyft,Gas fill-up,Metro,expense,6
2024-08-27,39.617132996029326,Shopping,Clothing,Online purchase,Target,expense,6
2024-08-28,22.670856968062715,Shopping,Clothing,Personal items,Macys,expense,6
2024-08-29,42.37,Transportation,Uber/Lyft,Car payment,Metro,expense,6
2024-08-30,17.2,Entertainment,Streaming,Concert,PlayStation Store,expense,6
2024-09-01,2604.1,Salary,Salary,Monthly salary payment,Finance Inc,income,6
2024-09-01,30.98,Transportation,Parking,Parking fee,Chevron,expense,6
2024-09-03,1077.96,Housing,Mortgage,Rent payment,Property Manager,expense,6
2024-09-03,35.4,Subscription,Subscription,Allow special.,Davis and Sons,expense,6
2024-09-04,1054.07,Housing,Mortgage,Mortgage payment,Bank of America,expense,6
2024-09-04,35.31,Food & Dining,Groceries,Lunch,Chipotle,expense,6
2024-09-04,6.38,Food & Dining,Restaurants,Coffee,DoorDash,expense,6
2024-09-04,26.52,Bank Fee,Bank Fee,Fire perhaps consumer think.,Foster LLC,expense,6
2024-09-05,26.72,ATM Fee,ATM Fee,Though keep middle.,Greene PLC,expense,6
2024-09-06,185.52,Utilities,Phone,Phone bill,PG&E,expense,6
2024-09-08,48.78,Subscription,Subscription,Newspaper upon use rate likely.,Stuart-Mitchell,expense,6
2024-09-08,20.14,Subscription,Subscription,About born form visit age.,Allen LLC,expense,6
2024-09-09,15.16,Entertainment,Gaming,Concert,Spotify,expense,6
2024-09-10,16.68,Entertainment,Music,Concert,Spotify,expense,6
2024-09-12,46.35,ATM Fee,ATM Fee,Large relate enter.,Becker-Grant,expense,6
2024-09-14,11.55,Entertainment,Gaming,Concert,AMC Theaters,expense,6
2024-09-14,38.96,Subscription,Subscription,Something likely fly ever their.,Roth LLC,expense,6
2024-09-15,2750.71,Salary,Salary,Monthly salary payment,Finance Inc,income,6
2024-09-15,16.57,Food & Dining,Delivery,Dinner,DoorDash,expense,6
2024-09-15,38.38,Transportation,Car Payment,Car payment,Shell,expense,6
2024-09-15,4.56,Entertainment,Music,Concert,PlayStation Store,expense,6
2024-09-16,1124.93,Housing,Mortgage,Mortgage payment,Landlord,expense,6
2024-09-16,15.530927097964923,Shopping,Home Goods,Retail shopping,Amazon,expense,6
2024-09-18,43.2,Transportation,Uber/Lyft,Parking fee,Uber,expense,6
2024-09-18,148.19,Utilities,Phone,Phone bill,Water Company,expense,6
2024-09-18,38.429250858349334,Shopping,Books,Retail shopping,Macys,expense,6
2024-09-18,140.37,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,6
2024-09-20,34.31,Food & Dining,Fast Food,Coffee,Whole Foods,expense,6
2024-09-20,6.01,ATM Fee,ATM Fee,Instead article policy each them.,Price PLC,expense,6
2024-09-21,15.17,Entertainment,Sports,Movie tickets,Steam,expense,6
2024-09-21,11.11,Other,Other,Reach red.,Young LLC,expense,6
2024-09-23,10.23,Entertainment,Gaming,Movie tickets,Steam,expense,6
2024-09-23,27.005363066192874,Shopping,Home Goods,Retail shopping,Best Buy,expense,6
2024-09-24,35.15,ATM Fee,ATM Fee,Tv measure image.,Lawrence-Downs,expense,6
2024-09-26,10.48874653483392,Shopping,Electronics,Online purchase,Amazon,expense,6
2024-09-28,15.22,ATM Fee,ATM Fee,During anything join role.,Martinez and Sons,expense,6
2024-09-29,30.303631554857517,Shopping,Books,Retail shopping,Walgreens,expense,6
2024-09-30,13.24,Food & Dining,Delivery,Coffee,DoorDash,expense,6
2024-09-30,39.59,Transportation,Car Payment,Parking fee,Chevron,expense,6
2024-09-30,44.15,Transportation,Gas,Parking fee,Shell,expense,6
2024-10-01,2739.43,Salary,Salary,Monthly salary payment,Tech Corp,income,6
2024-10-01,11.16,Entertainment,Sports,Concert,Steam,expense,6
2024-10-01,24.42,Shopping,Home Goods,Retail shopping,Macys,expense,6
2024-10-01,27.18,Other,Other,Stand fear health later with.,Malone and Sons,expense,6
2024-10-02,18.61,ATM Fee,ATM Fee,Consider lay will.,"Lane, Franklin and Stevenson",expense,6
2024-10-03,10.06,Transportation,Public Transit,Gas fill-up,Honda Finance,expense,6
2024-10-05,23.46,Other,Other,History doctor happen need that.,Long-Jones,expense,6
2024-10-06,41.43,Subscription,Subscription,None that plant single.,Collins-Caldwell,expense,6
2024-10-07,48.82,Transportation,Uber/Lyft,Parking fee,Honda Finance,expense,6
2024-10-07,45.63,Bank Fee,Bank Fee,Area institution.,"Rivas, Pierce and Williams",expense,6
2024-10-09,117.11,Healthcare,Insurance Premium,Doctor visit,CVS Pharmacy,expense,6
2024-10-10,7.81,Food & Dining,Groceries,Coffee,Chipotle,expense,6
2024-10-11,171.85,Utilities,Internet,Phone bill,PG&E,expense,6
2024-10-11,19.85,Entertainment,Music,Subscription,Steam,expense,6
2024-10-11,39.27,ATM Fee,ATM Fee,Question story consider education economy.,Hardy-Galvan,expense,6
2024-10-11,30.47,ATM Fee,ATM Fee,Become popular should contain.,Wright Ltd,expense,6
2024-10-12,10.66,Food & Dining,Fast Food,Dinner,Chipotle,expense,6
2024-10-12,6.73,Shopping,Home Goods,Online purchase,CVS,expense,6
2024-10-13,156.66,Utilities,Phone,Electric bill,PG&E,expense,6
2024-10-14,25.85,Shopping,Clothing,Retail shopping,CVS,expense,6
2024-10-15,2583.51,Salary,Salary,Monthly salary payment,Healthcare LLC,income,6
2024-10-15,532.88,Freelance,Freelance,Freelance project payment,Client B,income,6
2024-10-15,14.99,Entertainment,Gaming,Concert,PlayStation Store,expense,6
2024-10-17,21.94,Food & Dining,Fast Food,Dinner,Whole Foods,expense,6
2024-10-18,16.05,Food & Dining,Coffee,Dinner,Chipotle,expense,6
2024-10-18,24.54,ATM Fee,ATM Fee,Important him open.,"Young, Turner and Simon",expense,6
2024-10-22,27.5,Food & Dining,Fast Food,Lunch,Starbucks,expense,6
2024-10-22,48.35,Transportation,Parking,Gas fill-up,Shell,expense,6
2024-10-23,7.81,Entertainment,Streaming,Movie tickets,Steam,expense,6
2024-10-23,37.06,Subscription,Subscription,Save cut bill.,"Schultz, Pineda and Rollins",expense,6
2024-10-24,145.0,Utilities,Water,Electric bill,Verizon,expense,6
2024-10-24,28.25,ATM Fee,ATM Fee,Use worker.,Cook LLC,expense,6
2024-10-24,20.85,ATM Fee,ATM Fee,I send dinner here.,"Yates, Martin and Armstrong",expense,6
2024-10-25,23.9,Transportation,Gas,Parking fee,Shell,expense,6
2024-10-26,15.32,Transportation,Uber/Lyft,Car payment,Uber,expense,6
2024-10-26,12.85,Entertainment,Streaming,Subscription,AMC Theaters,expense,6
2024-10-26,5.39,Entertainment,Movies,Concert,Netflix,expense,6
2024-10-26,20.65,Bank Fee,Bank Fee,Model civil light mouth.,Herrera LLC,expense,6
2024-10-27,22.73,Shopping,Clothing,Retail shopping,Macys,expense,6
2024-10-28,119.44,Healthcare,Dental,Insurance,CVS Pharmacy,expense,6
2024-10-28,275.84,Travel,Car Rental,Hotel stay,Marriott,expense,6
2024-10-30,1122.07,Housing,HOA Fees,Mortgage payment,Bank of America,expense,6
2024-10-30,34.87,Food & Dining,Groceries,Dinner,Safeway,expense,6
2024-10-30,14.78,Shopping,Personal Care,Personal items,CVS,expense,6
2024-11-01,2737.87,Salary,Salary,Monthly salary payment,Tech Corp,income,6
2024-11-02,7.971773334917344,Food & Dining,Groceries,Dinner,Starbucks,expense,6
2024-11-04,1104.59,Housing,HOA Fees,Rent payment,Wells Fargo,expense,6
2024-11-04,100.55,Utilities,Phone,Phone bill,Verizon,expense,6
2024-11-04,36.3432173671148,Shopping,Personal Care,Retail shopping,Walgreens,expense,6
2024-11-05,8.53,Transportation,Car Payment,Car payment,Uber,expense,6
2024-11-05,84.96,Healthcare,Dental,Insurance,CVS Pharmacy,expense,6
2024-11-06,12.13,Entertainment,Streaming,Movie tickets,AMC Theaters,expense,6
2024-11-07,12.45,Entertainment,Movies,Concert,Netflix,expense,6
2024-11-09,13.814250552511119,Shopping,Electronics,Online purchase,Walgreens,expense,6
2024-11-09,30.55,ATM Fee,ATM Fee,Interest front catch.,Fleming-Haynes,expense,6
2024-11-09,11.5,Bank Fee,Bank Fee,Through race enough.,Snyder-Robles,expense,6
2024-11-11,15.41,Entertainment,Sports,Subscription,Steam,expense,6
2024-11-11,4.51,Entertainment,Music,Concert,AMC Theaters,expense,6
2024-11-12,23.119520256985147,Food & Dining,Coffee,Lunch,Uber Eats,expense,6
2024-11-12,11.13,Transportation,Public Transit,Gas fill-up,Chevron,expense,6
2024-11-13,28.78,ATM Fee,ATM Fee,Meet camera onto.,"Kelley, Mcdaniel and White",expense,6
2024-11-15,2633.49,Salary,Salary,Monthly salary payment,Finance Inc,income,6
2024-11-15,1105.67,Freelance,Freelance,Freelance project payment,Upwork,income,6
2024-11-15,45.39,Transportation,Gas,Parking fee,Chevron,expense,6
2024-11-15,3.67,Entertainment,Sports,Subscription,Steam,expense,6
2024-11-16,1054.8,Housing,Property Tax,Rent payment,Bank of America,expense,6
2024-11-17,89.82,Healthcare,Dental,Insurance,CVS Pharmacy,expense,6
2024-11-19,24.207880578682833,Shopping,Electronics,Retail shopping,Amazon,expense,6
2024-11-20,36.75,Transportation,Public Transit,Car payment,Honda Finance,expense,6
2024-11-23,26.93,Bank Fee,Bank Fee,Tax travel hotel foreign.,Duncan-Hays,expense,6
2024-11-25,1048.3,Housing,HOA Fees,Mortgage payment,Landlord,expense,6
2024-11-26,17.352098619621387,Shopping,Home Goods,Online purchase,Amazon,expense,6
2024-11-26,37.0,ATM Fee,ATM Fee,Too deal there.,Tate-Santiago,expense,6
2024-11-27,15.341873086836811,Food & Dining,Fast Food,Dinner,Chipotle,expense,6
2024-11-27,38.37,ATM Fee,ATM Fee,Beat at.,"Mcguire, Williams and Obrien",expense,6
2024-11-28,144.19,Utilities,Internet,Internet bill,Comcast,expense,6
2024-11-28,17.919758091133776,Shopping,Home Goods,Online purchase,Amazon,expense,6
2024-11-29,13.567113329823625,Food & Dining,Fast Food,Dinner,Chipotle,expense,6
2024-11-30,11.45,Entertainment,Music,Subscription,AMC Theaters,expense,6
2024-11-30,18.63,ATM Fee,ATM Fee,Short already without.,Alexander LLC,expense,6
2024-12-01,2667.99,Salary,Salary,Monthly salary payment,Tech Corp,income,6
2024-12-01,1702.18,Freelance,Freelance,Freelance project payment,Client A,income,6
2024-12-02,22.82,Other,Other,Increase Mr.,Jones Ltd,expense,6
2024-12-02,45.77,Subscription,Subscription,Such may pattern around.,Faulkner-Smith,expense,6
2024-12-04,4.16,Entertainment,Streaming,Movie tickets,Netflix,expense,6
2024-12-04,17.58,Entertainment,Music,Concert,Netflix,expense,6
2024-12-04,47.83,ATM Fee,ATM Fee,Respond any outside.,Grant-Patterson,expense,6
2024-12-05,21.672171415514658,Food & Dining,Coffee,Lunch,Uber Eats,expense,6
2024-12-06,53.37741637602356,Shopping,Electronics,Retail shopping,Best Buy,expense,6
2024-12-06,8.08,Other,Other,Grow race image response.,"Nash, West and Anderson",expense,6
2024-12-07,15.5,Transportation,Gas,Gas fill-up,Honda Finance,expense,6
2024-12-07,120.96,Utilities,Phone,Internet bill,AT&T,expense,6
2024-12-08,47.37,Subscription,Subscription,Few bag.,"Munoz, Hardy and Dickerson",expense,6
2024-12-11,1035.69,Housing,Maintenance,Rent payment,Property Manager,expense,6
2024-12-11,50.88854500905138,Food & Dining,Groceries,Grocery shopping,Chipotle,expense,6
2024-12-12,1122.56,Housing,Mortgage,Mortgage payment,Property Manager,expense,6
2024-12-13,48.85978841646276,Shopping,Books,Retail shopping,Amazon,expense,6
2024-12-13,43.75,Subscription,Subscription,Support which.,Whitaker and Sons,expense,6
2024-12-13,11.54,Bank Fee,Bank Fee,Parent attack decision.,Huang-Huerta,expense,6
2024-12-14,20.702752969117846,Food & Dining,Restaurants,Dinner,McDonalds,expense,6
2024-12-14,20.88493923033364,Shopping,Home Goods,Retail shopping,Target,expense,6
2024-12-15,2609.34,Salary,Salary,Monthly salary payment,Tech Corp,income,6
2024-12-15,904.34,Freelance,Freelance,Freelance project payment,Client A,income,6
2024-12-18,52.77,Transportation,Public Transit,Parking fee,Metro,expense,6
2024-12-18,14.91,Transportation,Parking,Gas fill-up,Chevron,expense,6
2024-12-20,29.63010943488432,Food & Dining,Coffee,Coffee,Uber Eats,expense,6
2024-12-20,29.81,Transportation,Public Transit,Gas fill-up,Honda Finance,expense,6
2024-12-22,31.71608381000304,Food & Dining,Restaurants,Lunch,Whole Foods,expense,6
2024-12-23,48.41092034482497,Food & Dining,Delivery,Coffee,Uber Eats,expense,6
2024-12-23,9.63,Entertainment,Sports,Concert,AMC Theaters,expense,6
2024-12-23,80.11,Healthcare,Doctor Visit,Doctor visit,CVS Pharmacy,expense,6
2024-12-26,10.541477180293526,Shopping,Personal Care,Online purchase,Walgreens,expense,6
2024-12-28,14.55,Entertainment,Streaming,Subscription,Netflix,expense,6
2024-12-29,145.56,Utilities,Internet,Phone bill,Comcast,expense,6
2024-12-30,1072.98,Housing,Rent,Mortgage payment,Landlord,expense,6
2024-12-30,40.82,ATM Fee,ATM Fee,Anything kind major receive.,"Case, Mitchell and Gonzalez",expense,6
2024-12-30,25.23,Bank Fee,Bank Fee,Reach this soon chair.,"Thompson, Bautista and Pena",expense,6
2024-12-31,40.63,Transportation,Public Transit,Parking fee,Honda Finance,expense,6
2024-12-31,9.43800958011947,Shopping,Electronics,Personal items,Macys,expense,6
2024-12-31,37.009005314509764,Shopping,Clothing,Retail shopping,Best Buy,expense,6
2024-01-01,3015.92,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-01-01,953.18,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-01-01,1153.89,Housing,HOA Fees,Property maintenance,Wells Fargo,expense,7
2024-01-02,41.92,Transportation,Parking,Gas fill-up,Metro,expense,7
2024-01-02,18.34,Entertainment,Sports,Movie tickets,Netflix,expense,7
2024-01-04,18.34,Transportation,Uber/Lyft,Car payment,Uber,expense,7
2024-01-05,29.25,ATM Fee,ATM Fee,Couple possible thus natural difference.,"Price, Sanders and Mcgrath",expense,7
2024-01-06,17.81,Other,Other,Best every include suggest.,Collier-Burns,expense,7
2024-01-08,37.85,Food & Dining,Fast Food,Lunch,Starbucks,expense,7
2024-01-08,7.5,Entertainment,Gaming,Movie tickets,AMC Theaters,expense,7
2024-01-09,29.09,Shopping,Home Goods,Retail shopping,CVS,expense,7
2024-01-09,45.02,ATM Fee,ATM Fee,Would half pay not.,"Vargas, Miller and Diaz",expense,7
2024-01-09,32.15,Other,Other,Team truth.,Curtis-Garner,expense,7
2024-01-10,115.92,Healthcare,Pharmacy,Insurance,Dental Associates,expense,7
2024-01-10,23.45,Bank Fee,Bank Fee,Because much.,Walker-Miller,expense,7
2024-01-11,18.14,Subscription,Subscription,Lead including although easy.,Wright-Williams,expense,7
2024-01-12,16.36,Bank Fee,Bank Fee,Enough government hundred learn inside.,Clark LLC,expense,7
2024-01-14,38.16,Food & Dining,Restaurants,Grocery shopping,Whole Foods,expense,7
2024-01-14,12.89,Entertainment,Streaming,Subscription,AMC Theaters,expense,7
2024-01-14,33.06,Subscription,Subscription,Physical bag nature.,Hall-Robinson,expense,7
2024-01-15,3071.15,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-01-15,1281.58,Freelance,Freelance,Freelance project payment,Client B,income,7
2024-01-16,14.89,Other,Other,Agent discussion.,Barber Group,expense,7
2024-01-17,197.46,Utilities,Electric,Internet bill,PG&E,expense,7
2024-01-18,48.92,Subscription,Subscription,Few cut.,Murphy-Ortiz,expense,7
2024-01-19,21.96,Entertainment,Sports,Concert,AMC Theaters,expense,7
2024-01-20,14.16,ATM Fee,ATM Fee,Suggest meet us left.,Wilson Inc,expense,7
2024-01-21,41.99,Transportation,Public Transit,Parking fee,Honda Finance,expense,7
2024-01-23,5.64,Bank Fee,Bank Fee,Dark he.,"Christian, Sweeney and Medina",expense,7
2024-01-25,57.61,Transportation,Public Transit,Parking fee,Metro,expense,7
2024-01-25,17.36,Entertainment,Sports,Concert,PlayStation Store,expense,7
2024-01-26,23.72,Food & Dining,Fast Food,Coffee,Chipotle,expense,7
2024-01-26,25.9,Shopping,Home Goods,Online purchase,Target,expense,7
2024-01-27,57.53,Transportation,Gas,Car payment,Uber,expense,7
2024-01-27,137.34,Utilities,Gas,Internet bill,Water Company,expense,7
2024-01-27,26.36,Other,Other,Behind against million.,Carr-Ward,expense,7
2024-01-28,52.77,Transportation,Uber/Lyft,Car payment,Lyft,expense,7
2024-01-28,13.22,Shopping,Home Goods,Personal items,Target,expense,7
2024-01-28,32.5,Other,Other,Drug relationship message environment upon.,"Lewis, Rivera and Aguilar",expense,7
2024-01-29,33.26,Food & Dining,Delivery,Dinner,Starbucks,expense,7
2024-01-30,42.33,Food & Dining,Groceries,Grocery shopping,Starbucks,expense,7
2024-02-01,3140.64,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-02-01,16.27,Shopping,Personal Care,Retail shopping,Macys,expense,7
2024-02-01,7.88,Shopping,Personal Care,Personal items,Walgreens,expense,7
2024-02-02,1164.04,Housing,Property Tax,Mortgage payment,Landlord,expense,7
2024-02-02,8.08,Subscription,Subscription,Three say prepare sometimes.,"Gardner, Rodgers and Ashley",expense,7
2024-02-02,8.93,ATM Fee,ATM Fee,Site either both research what.,Mooney and Sons,expense,7
2024-02-03,43.53,Other,Other,Identify whose bring.,Robinson and Sons,expense,7
2024-02-05,10.66,Food & Dining,Delivery,Grocery shopping,McDonalds,expense,7
2024-02-05,9.92,ATM Fee,ATM Fee,Social ground early fund chair.,Kim PLC,expense,7
2024-02-05,44.76,Bank Fee,Bank Fee,Tree stay.,Ortiz PLC,expense,7
2024-02-06,1241.46,Housing,Mortgage,Property maintenance,Home Depot,expense,7
2024-02-06,24.6,Transportation,Gas,Gas fill-up,Uber,expense,7
2024-02-07,38.76,Other,Other,Simply focus perform.,"Cook, Brewer and Norman",expense,7
2024-02-08,11.5,Entertainment,Streaming,Movie tickets,Netflix,expense,7
